sheet,row_id,Chagatai (chg_Arab),Chagatai Latin (chg_Latn),English (eng_Latn),Kazakh (kaz_Cyrl),Russian (rus_Cyrl),Uzbek (uzn_Latn),Turkish (tur_Latn),source_text,source_lang,type,length,Unnamed: 0
Ch 9,185,دعوت,daʿwat,proselytization,дағват,призыв,da’vat,davet,daʿwat,chg,word,1,
Ch 9,186,دعوت,daʿwat,calling,шақыру,зов,da’vat,davet,daʿwat,chg,word,1,
Ch 9,187,کافر,kāfir,nonbeliever,кәпір,неверный,kofir,kâfir,kāfir,chg,word,1,
Ch 9,188,اونا-,una-,to agree,келісу,соглашаться,unamoq,onamak,una-,chg,word,1,
Ch 9,189,اونا-,una-,assent,мақұлдау,одобрять,unamoq,onaylamak,una-,chg,word,1,
Ch 9,190,ناکاە,nāgāh,suddenly,кенеттен,внезапно,nogoh,nagâh,nāgāh,chg,word,1,
Ch 9,191,غمگين,ǧamkı̇̄n,sorrowful,мұңды,печальный,g‘amgin,gamgin,ǧamkı̇̄n,chg,word,1,
Ch 9,192,رب العزت,rabbuʾl-ʿizzät,Lord of Glory,Раббүл-иззат,Господь Славы,Rabbul-izzat,Rabbü'l-izzet,rabbuʾl-ʿizzät,chg,word,1,
Ch 9,193,فرمان,färmān,order,пәрмен,указ,farmon,ferman,färmān,chg,word,1,
Ch 9,194,فرمان,färmān,command,бұйрық,повеление,farmon,ferman,färmān,chg,word,1,
Ch 9,195,فرمان,färmān,speech,сөз,речь,farmon,ferman,färmān,chg,word,1,
Ch 9,196,جبرائيل,cäbrāi’l,the archangel Gabriel,Жәбірейіл,Джабраил,Jabroil,Cebrail,cäbrāi’l,chg,word,1,
Ch 9,197,آى-,ay-,to say,айту,говорить,aytmoq,demek,ay-,chg,word,1,
Ch 9,198,آى-,ay-,tell,,,,,ay-,chg,word,1,
Ch 9,199,ايمدى,émdi,at last,,,,,émdi,chg,word,1,
Ch 9,200,ايمدى,émdi,finally,,,,,émdi,chg,word,1,
Ch 9,201,ايمدى,émdi,now,,,,,émdi,chg,word,1,
Ch 9,202,آنچنان,ānçunān,such,,,,,ānçunān,chg,word,1,
Ch 9,203,آنچنان,ānçunān,so much,,,,,ānçunān,chg,word,1,
Ch 9,204,سعى,saʿı̇̄,effort,,,,,saʿı̇̄,chg,word,1,
Ch 9,205,چونکە,çūnki,because,,,,,çūnki,chg,word,1,
Ch 9,207,بلا,bälā,disaster,,,,,bälā,chg,word,1,
Ch 9,208,ايبار-,iber-,to send,,,,,iber-,chg,word,1,
Ch 9,209,قوى,qoy,sheep,,,,,qoy,chg,word,1,
Ch 9,210,قويچى,qoyçı,shepherd,,,,,qoyçı,chg,word,1,
Ch 9,211,باليق,balıq,fish,,,,,balıq,chg,word,1,
Ch 9,212,باليقچى,balıqçı,fisher,,,,,balıqçı,chg,word,1,
Ch 9,218,دريا,daryā,sea,,,,,daryā,chg,word,1,
Ch 9,219,دريا,daryā,river,,,,,daryā,chg,word,1,
Ch 10,3,بسم الله الرحمن الرحيم,bismillāhiʾr-raḥmaniʾr-raḥı̇̄m,"In the Name of God, the Compassionate, the Merciful",бисмилләһир-рахманир-рахим,"во имя Аллаха, Милостивого, Милосердного",bismillahir-rohmanir-rohim,bismillahirrahmanirrahim,bismillāhiʾr-raḥmaniʾr-raḥı̇̄m,chg,word,1,
Ch 10,5,و العاقبه للمتقين,waʾl-ʿāqibätuliʾl-muttaqı̇̄n,the sequel is for those who keep their duty,уәл-ақибәту лил-муттақин,и благой конец богобоязненным,val-oqibatu lil-muttaqin,ve'l-akıbetü li'l-muttakin,waʾl-ʿāqibätuliʾl-muttaqı̇̄n,chg,word,1,
Ch 10,10,علیه السلام,ʿalayhiʾs-salām,Peace be upon him,ғалейһис-сәлем,мир ему,alayhissalom,aleyhisselam,ʿalayhiʾs-salām,chg,word,1,
Ch 10,21,کورورمن,körürmen,I see,көремін,вижу,ko'rurman,görürüm,körürmen,chg,word,1,
Ch 10,22,کورورميز,körürmiz,we see,көреміз,видим,ko'rurmiz,görürüz,körürmiz,chg,word,1,
Ch 10,23,کورورسيز,körürsiz,you see,көресіз,видите,ko'rursiz,görürsünüz,körürsiz,chg,word,1,
Ch 10,24,کورورسيزلار,körürsizler,you see,көресіздер,видите,ko'rursizlar,görürsünüz,körürsizler,chg,word,1,
Ch 10,25,کورورسن,körürsen,you see,көресің,видишь,ko'rursan,görürsün,körürsen,chg,word,1,
Ch 10,26,کورور,körür,he sees,көреді,он видит,ko'rur,görür,körür,chg,word,1,
Ch 10,27,کورور,körür,she sees,көреді,она видит,ko'rur,görür,körür,chg,word,1,
Ch 10,28,کورور,körür,it sees,көреді,оно видит,ko'rur,görür,körür,chg,word,1,
Ch 10,29,کورورلار,körürler,they see,көреді,они видят,ko'rurlar,görürler,körürler,chg,word,1,
Ch 10,30,ايماس,émes,is not,емес,не,emas,değil,émes,chg,word,1,
Ch 10,31,کورماسمن,körmesmen,I do not see,көрмеймін,я не вижу,ko'rmasman,görmem,körmesmen,chg,word,1,
Ch 10,32,کورماسميز,körmesmiz,we do not see,көрмейміз,мы не видим,ko'rmasmiz,görmeyiz,körmesmiz,chg,word,1,
Ch 10,33,کورماس سيز,körmessiz,you do not see,көрмейсіз,вы не видите,ko'rmassiz,görmezsiniz,körmessiz,chg,word,1,
Ch 10,34,کورماس سيزلار,körmessizler,you do not see,көрмейсіздер,вы не видите,ko'rmassizlar,görmezsiniz,körmessizler,chg,word,1,
Ch 10,35,کورماس سن,körmessen,you do not see,көрмейсің,ты не видишь,ko'rmassan,görmezsin,körmessen,chg,word,1,
Ch 10,36,کورماس,körmes,he does not see,көрмейді,он не видит,ko'rmas,görmez,körmes,chg,word,1,
Ch 10,37,کورماس,körmes,she does not see,көрмейді,она не видит,ko'rmas,görmez,körmes,chg,word,1,
Ch 10,38,کورماس,körmes,it does not see,көрмейді,оно не видит,ko'rmas,görmez,körmes,chg,word,1,
Ch 10,39,کورماسلار,körmesler,they do not see,көрмейді,они не видят,ko'rmaslar,görmezler,körmesler,chg,word,1,
Ch 10,54,آيغيل,ayǧıl,Say!,айтқын,скажи,aytgil,söyle,ayǧıl,chg,word,1,
Ch 10,55,برکيل,bergil,Give!,бергін,дай,bergil,ver,bergil,chg,word,1,
Ch 10,56,قيلماغيل,qılmaǧıl,Do not do it!,қылмағын,не делай,qilmag'il,yapma/kılma,qılmaǧıl,chg,word,1,
Ch 10,57,کورماکيل,körmegil,Do not see!,көрмегін,не смотри,ko'rmagil,görme,körmegil,chg,word,1,
Ch 10,65,اهنکرليک,ahangirlik,blacksmithing,аһәнгерлік,кузнечное дело,ohangarlik,ahengerlik/demircilik,ahangirlik,chg,word,1,
Ch 10,66,کسب,käsb,profession,кәсіп,профессия,kasb,kesb/meslek,käsb,chg,word,1,
Ch 10,67,ترور,turur,is,тұр,есть,turur,-dir/durur,turur,chg,word,1,
Ch 10,68,ترور,turur,are,тұр,суть,turur,-dir/durur,turur,chg,word,1,
Ch 10,69,مناجات,munācāt,prayer,мінәжат,молитва,munojot,münacaat,munācāt,chg,word,1,
Ch 10,70,فروردکار,färwärdigār,God,пәруәрдигер,Бог,parvardigor,pervérdigâr,färwärdigār,chg,word,1,
Ch 10,71,هر,här,each,әр,каждый,har,her,här,chg,word,1,
Ch 10,72,هر,här,every,әр,всякий,har,her,här,chg,word,1,
Ch 10,73,کار,kār,craft,кәр,ремесло,kor,kâr/iş,kār,chg,word,1,
Ch 10,74,اسان,asān,easy,оңай,легкий,oson,asan/kolay,asān,chg,word,1,
Ch 10,75,مشکل,müşkil,difficult,мүшкіл,трудный,mushkul,müşkül,müşkil,chg,word,1,
Ch 10,76,هنر,hüner,skill,өнер,мастерство,hunar,hüner,hüner,chg,word,1,
Ch 10,77,ساعت,sāʿat,hour,сағат,час,soat,saat,sāʿat,chg,word,1,
Ch 10,78,جنت,cännät,Heaven,жәннат,Рай,jannat,cennet,cännät,chg,word,1,
Ch 10,79,جنت,cännät,Paradise,жәннат,Парадиз,jannat,cennet,cännät,chg,word,1,
Ch 10,80,يارت-,yarat-,to create,жарат-,создать,yarat-,yarat-,yarat-,chg,word,1,
Ch 10,81,درحال,derḥāl,immediately,дереу,тотчас,darhol,derhal,derḥāl,chg,word,1,
Ch 10,82,طوبى,ṭūbā,Tree of Tuba,Туба,Туба,Tubo,Tuba,ṭūbā,chg,word,1,
Ch 10,83,منور,münäwwar,illuminated,мүнәууар,озаренный,munavvar,münevver,münäwwar,chg,word,1,
Ch 10,84,تيرە,tére,skin,тері,кожа,teri,deri,tére,chg,word,1,
Ch 10,85,تيرە,tére,leather,тері,шкура,teri,deri,tére,chg,word,1,
Ch 10,86,دم,dam,bellows,дем,меха,dam,dem/nefes,dam,chg,word,1,
Ch 10,87,دم,dam,breath,дем,дыхание,dam,dem/nefes,dam,chg,word,1,
Ch 10,88,يغاچ,yaǧaç,wood,ағаш,дерево,yog'och,ağaç,yaǧaç,chg,word,1,
Ch 10,89,محکم,maḥkam,tight,мықты,крепкий,mahkam,muhkem,maḥkam,chg,word,1,
Ch 10,90,محکم,maḥkam,firm,мықты,твердый,mahkam,muhkem,maḥkam,chg,word,1,
Ch 10,91,محکم,maḥkam,firmly,мықтап,крепко,mahkam,muhkem,maḥkam,chg,word,1,
Ch 10,92,بهشت,behişt,Paradise,бейіш,Рай,behisht,behişt,behişt,chg,word,1,
Ch 10,93,پلوک,paluk,smith's hammer,балға,кузнечный молот,bolg'a,çekiç,paluk,chg,word,1,
Ch 10,95,مهيّا,muhayyā,prepared,дайын,готовый,muhayyo,muhayyer/hazır,muhayyā,chg,word,1,
Ch 10,97,مكائيل,Mikā’ı̇̄l,the archangel Michael,Микаил,Михаил,Mikoil,Mikail,Mikā’ı̇̄l,chg,word,1,
Ch 10,98,اسرافيل,Asrāfı̇̄l,the archangel Raphael,Исрафил,Рафаил,Isrofil,İsrafil,Asrāfı̇̄l,chg,word,1,
Ch 10,99,عذرائيل,ʿAẕrā’ı̇̄l,the archangel Azrael,Әзірейіл,Азраил,Azroil,Azrail,ʿAẕrā’ı̇̄l,chg,word,1,
Ch 10,100,فرشتە,ferişte,angels,періште,ангелы,farishta,ferişte/melek,ferişte,chg,word,1,
Ch 10,101,مقرّب,muqarrab,intimate person,мұқарраб,приближенный,muqarrab,mukarreb,muqarrab,chg,word,1,
Ch 10,102,مقرّب,muqarrab,familiar person,мұқарраб,близкий,muqarrab,mukarreb,muqarrab,chg,word,1,
Ch 10,103,مقرّب,muqarrab,angel allowed into the presence of God,мұқарраб,"ангел, допущенный к Богу",muqarrab,mukarreb,muqarrab,chg,word,1,
Ch 10,104,آتشدان,āteşdān,brazier,оттық,жаровня,otashdon,ateşlik,āteşdān,chg,word,1,
Ch 10,105,پرچين,parçı̇̄n,spike,шеге,заклепка,parchin,perçin,parçı̇̄n,chg,word,1,
Ch 10,106,رحمت,raḥmet,compassion,рақымет,милосердие,rahmat,rahmet,raḥmet,chg,word,1,
Ch 10,107,نظر,nażar,brightness,назар,сияние,nazar,nazar,nażar,chg,word,1,
Ch 10,108,قرا-,qara-,to look,қара-,смотреть,qara-,kara-/bak-,qara-,chg,word,1,
Ch 10,109,قينا-,qıyna-,to get hot,қыза-,накаляться,qiyna-,kız-/kızar-,qıyna-,chg,word,1,
Ch 10,115,من,men,I,мен,я,men,ben,men,chg,word,1,
Ch 10,116,منکا,maña,to me,маған,мне,menga,bana,maña,chg,word,1,
Ch 10,117,مينى,meni,me,мені,меня,meni,beni,meni,chg,word,1,
Ch 10,118,مندە,mende,on me,менде,на мне,menda,bende,mende,chg,word,1,
Ch 10,119,منينک,meniñ,mine,менің,мой,mening,benim,meniñ,chg,word,1,
Ch 10,120,مندين,mendin,from me,менен,от меня,mendan,benden,mendin,chg,word,1,
Ch 10,121,سن,sen,you,сен,ты,sen,sen,sen,chg,word,1,
Ch 10,122,سنکا,saña,to you,саған,тебе,senga,sana,saña,chg,word,1,
Ch 10,123,سنى,seni,you (acc),сені,тебя,seni,seni,seni,chg,word,1,
Ch 10,124,سندە,sende,on you,сенде,на тебе,senda,sende,sende,chg,word,1,
Ch 10,125,سنينک,seniñ,yours,сенің,твой,sening,senin,seniñ,chg,word,1,
Ch 10,126,سندين,sendin,from you,сенен,от тебя,sendan,senden,sendin,chg,word,1,
Ch 10,127,اول,ol,he,ол,он,ul,o,ol,chg,word,1,
Ch 10,128,اول,ol,she,ол,она,ul,o,ol,chg,word,1,
Ch 10,129,اول,ol,it,ол,оно,ul,o,ol,chg,word,1,
Ch 10,130,انکا,aña,to him,оған,ему,unga,ona,aña,chg,word,1,
Ch 10,131,انى,anı,him,оны,его,uni,onu,anı,chg,word,1,
Ch 10,132,اندا,anda,on him,онда,на нем,unda,onda,anda,chg,word,1,
Ch 10,133,انينک,anıñ,his,оның,его (притяж.),uning,onun,anıñ,chg,word,1,
Ch 10,134,اندين,andın,from him,онан,от него,undan,ondan,andın,chg,word,1,
Ch 10,135,انينکدە,anıñda,on him,оныңда,на нем,uningda,onun da,anıñda,chg,word,1,
Ch 10,136,اونينکدە,unıñda,on him,оныңда,на нем (вариант),uningda,onun da,unıñda,chg,word,1,
Ch 10,137,اونينک,unıñ,his,оның,его,uning,onun,unıñ,chg,word,1,
Ch 10,138,اونينکدين,unıñdın,from him,оныңдан,от него,uningdan,ondan,unıñdın,chg,word,1,
Ch 10,139,انينکدين,anıñdın,from him,оныңдан,от него (вариант),uningdan,ondan,anıñdın,chg,word,1,
Ch 10,140,بيز,biz,we,біз,мы,biz,biz,biz,chg,word,1,
Ch 10,141,بيزگا,bizge,to us,бізге,нам,bizga,bize,bizge,chg,word,1,
Ch 10,142,بيزنى,bizni,us,бізді,нас,bizni,bizi,bizni,chg,word,1,
Ch 10,143,بيزدە,bizde,on us,бізде,на нас,bizda,bizde,bizde,chg,word,1,
Ch 10,144,بيزنينک,bizniñ,ours,біздің,наш,bizning,bizim,bizniñ,chg,word,1,
Ch 10,145,بيزدين,bizdin,from us,бізден,от нас,bizdan,bizden,bizdin,chg,word,1,
Ch 10,146,سيز,siz,you,сіз,вы,siz,siz,siz,chg,word,1,
Ch 10,147,سيزگا,sizge,to you,сізге,вам,sizga,size,sizge,chg,word,1,
Ch 10,148,سيزنى,sizni,you (acc),сізді,вас,sizni,sizi,sizni,chg,word,1,
Ch 10,149,سيزدە,sizde,on you,сізде,на вас,sizda,sizde,sizde,chg,word,1,
Ch 10,150,سيزنينک,sizniñ,yours,сіздің,ваш,sizning,sizin,sizniñ,chg,word,1,
Ch 10,151,سيزدين,sizdin,from you,сізден,от вас,sizdan,sizden,sizdin,chg,word,1,
Ch 10,152,سيزلار,sizler,you (plural),сіздер,вы (множ.),sizlar,sizler,sizler,chg,word,1,
Ch 10,153,سيزلارگا,sizlerge,to you (plural),сіздерге,вам (множ.),sizlarga,sizlere,sizlerge,chg,word,1,
Ch 10,154,سيزلارنى,sizlerni,"you (plural, acc)",сіздерді,вас (множ.),sizlarni,sizleri,sizlerni,chg,word,1,
Ch 10,155,سيزلاردە,sizlerde,on you (plural),сіздерде,на вас (множ.),sizlarda,sizlerde,sizlerde,chg,word,1,
Ch 10,156,سيزلارنينک,sizlerniñ,yours (plural),сіздердің,ваш (множ.),sizlarning,sizlerin,sizlerniñ,chg,word,1,
Ch 10,157,سيزلاردين,sizlerdin,from you (plural),сіздерден,от вас (множ.),sizlardan,sizlerden,sizlerdin,chg,word,1,
Ch 10,158,اولار,olar,they,олар,они,ular,onlar,olar,chg,word,1,
Ch 10,159,اولارغە,olarǧa,to them,оларға,им,ularga,onlara,olarǧa,chg,word,1,
Ch 10,160,اولارنى,olarnı,them,оларды,их,ularni,onları,olarnı,chg,word,1,
Ch 10,161,اولاردە,olarda,on them,оларда,на них,ularda,onlarda,olarda,chg,word,1,
Ch 10,162,اولارنينک,olarnıñ,theirs,олардың,их (притяж.),ularning,onların,olarnıñ,chg,word,1,
Ch 10,163,اولاردين,olardın,from them,олардан,от них,ulardan,onlardan,olardın,chg,word,1,
Ch 10,167,بسم الله الرحمن الر حيم,bismillāhiʾr-raḥmaniʾr-raḥı̇̄m,"In the Name of God, the Compassionate and the Merciful.",Бисмилләһир-рахманир-рахим,"Во имя Аллаха, Милостивого, Милосердного.",Bismillahir-rohmanir-rohim.,Bismillahirrahmanirrahim.,bismillāhiʾr-raḥmaniʾr-raḥı̇̄m,chg,word,1,
Ch 10,169,و العاقبه للمتقين,waʾl-ʿāqibätuliʾl-muttaqı̇̄n,"""The sequel is for those who keep their duty.""",Уәл-ақибәту лил-муттақин,«И благой конец богобоязненным».,Val-oqibatu lil-muttaqin.,"""Ve'l-akıbetü li'l-muttakin.""",waʾl-ʿāqibätuliʾl-muttaqı̇̄n,chg,word,1,
Ch 11,0,رمضان,Ramażān,the Islamic month Ramadan,Рамазан,Рамадан,Ramazon,Ramazan,Ramażān,chg,word,1,
Ch 11,1,فرغانە,Ferǧāna,Ferghana,Ферғана,Фергана,Fargʻona,Fergana,Ferǧāna,chg,word,1,
Ch 11,2,فرغانە,Ferǧāna,the Ferghana Valley,Ферғана,Фергана,Fargʻona,Fergana,Ferǧāna,chg,word,1,
Ch 11,3,واليت,wilāyat,country,уәлаят,вилаят,viloyat,vilayet,wilāyat,chg,word,1,
Ch 11,4,ياش,yaş,year of age,жас,возраст,yosh,yaş,yaş,chg,word,1,
Ch 11,5,ياش,yaş,young,жас,молодой,yosh,genç,yaş,chg,word,1,
Ch 11,7,اقليم,iqlı̇̄m,clime,иқлим,климат,iqlim,iklim,iqlı̇̄m,chg,word,1,
Ch 11,8,اقليم,iqlı̇̄m,region of the world according to Ptolemy's geography,иқлим,иклим,iqlim,iklim,iqlı̇̄m,chg,word,1,
Ch 11,9,معمورە,maʿmūra,an inhabited place,елді мекен,населенное место,maʼmura,mamure,maʿmūra,chg,word,1,
Ch 11,10,معمورە,maʿmūra,the inhabited world,елді мекен,обитаемый мир,maʼmura,mamure,maʿmūra,chg,word,1,
Ch 11,11,کنارە,kanāra,edge,шет,край,chet,kenar,kanāra,chg,word,1,
Ch 11,14,شرق,şarq,east,шығыс,восток,sharq,doğu,şarq,chg,word,1,
Ch 11,15,غرب,ǧarb,west,батыс,запад,gʻarb,batı,ǧarb,chg,word,1,
Ch 11,16,سمرقند,Samarqand,Samarqand,Самарқанд,Самарканд,Samarqand,Semerkant,Samarqand,chg,word,1,
Ch 11,17,خجند,Ḫocand,Khujand,Ходжент,Худжанд,Xoʻjand,Hucend,Ḫocand,chg,word,1,
Ch 11,18,جنوب,canūb,south,оңтүстік,юг,janub,güney,canūb,chg,word,1,
Ch 11,19,سرحدی,sarḥadd,border,шекара,граница,sarhad,sınır,sarḥadd,chg,word,1,
Ch 11,20,شمال,şimāl,north,солтүстік,север,shimol,kuzey,şimāl,chg,word,1,
Ch 11,21,اکرچە,egerçe,although,егер де,хотя,garchi,gerçi,egerçe,chg,word,1,
Ch 11,22,بورون,burun,before,бұрын,раньше,burun,önce,burun,chg,word,1,
Ch 11,23,مثل,mis̱l-i,like,сияқты,как,misli,gibi,mis̱l-i,chg,word,1,
Ch 11,24,مثل,mis̱l-i,as,ретінде,в качестве,kabi,olarak,mis̱l-i,chg,word,1,
Ch 11,25,مثل,mis̱l-i,such as,сияқты,такой как,kabi,gibi,mis̱l-i,chg,word,1,
Ch 11,26,کتب,kutūb,books,кітаптар,книги,kitoblar,kitaplar,kutūb,chg,word,1,
Ch 11,27,کتاب,kitāb,book,кітап,книга,kitob,kitap,kitāb,chg,word,1,
Ch 11,28,-بيت,bit-,write,жазу,писать,bitmoq,yazmak,bit-,chg,word,1,
Ch 11,29,مغول,Moǧul,Mongol,Моғол,Монгол,Moʻgʻul,Moğol,Moǧul,chg,word,1,
Ch 11,30,جهت,cihat,direction,бағыт,направление,jihat,cihet,cihat,chg,word,1,
Ch 11,31,اصلا,aṣlā,never,ешқашан,никогда,aslo,asla,aṣlā,chg,word,1,
Ch 11,32,اصلا,aṣlā,none,еш,никакой,aslo,hiç,aṣlā,chg,word,1,
Ch 11,33,مختصر,muḫtaṣar,minor,шағын,незначительный,muxtasar,muhtasar,muḫtaṣar,chg,word,1,
Ch 11,34,مختصر,muḫtaṣar,insignificant,мардымсыз,ничтожный,muxtasar,önemsiz,muḫtaṣar,chg,word,1,
Ch 11,35,اشليغ,aşlıǧ,foodstuffs,астық,продовольствие,oshliq,erzak,aşlıǧ,chg,word,1,
Ch 11,36,فراوان,farāwān,abundant,мол,обильный,farovon,bol,farāwān,chg,word,1,
Ch 11,37,کرداکرد,girdāgird,area all around,төңірек,округа,girdogird,çepeçevre,girdāgird,chg,word,1,
