id,sheet,source_text,target_text,source_lang,target_lang,type,length
Ch 5_37_en,Ch 5,Balalar Ḫıṭāyda neme köredürler?,What are the children seeing in China?,chg,en,phrase,4
Ch 5_37_kk,Ch 5,Balalar Ḫıṭāyda neme köredürler?,балалар Қытайда не көреді?,chg,kk,phrase,4
Ch 5_37_ru,Ch 5,Balalar Ḫıṭāyda neme köredürler?,что дети видят в Китае?,chg,ru,phrase,4
Ch 5_37_uz,Ch 5,Balalar Ḫıṭāyda neme köredürler?,bolalar Xitoyda nima ko'radilar?,chg,uz,phrase,4
Ch 5_37_tr,Ch 5,Balalar Ḫıṭāyda neme köredürler?,çocuklar Çin'de ne görüyorlar?,chg,tr,phrase,4
Ch 5_38_en,Ch 5,daryā,river,chg,en,word,1
Ch 5_38_kk,Ch 5,daryā,дария,chg,kk,word,1
Ch 5_38_ru,Ch 5,daryā,река,chg,ru,word,1
Ch 5_38_uz,Ch 5,daryā,daryo,chg,uz,word,1
Ch 5_38_tr,Ch 5,daryā,nehir,chg,tr,word,1
Ch 5_39_en,Ch 5,taǧ,mountain,chg,en,word,1
Ch 5_39_kk,Ch 5,taǧ,тау,chg,kk,word,1
Ch 5_39_ru,Ch 5,taǧ,гора,chg,ru,word,1
Ch 5_39_uz,Ch 5,taǧ,tog',chg,uz,word,1
Ch 5_39_tr,Ch 5,taǧ,dağ,chg,tr,word,1
Ch 5_40_en,Ch 5,oq,arrow,chg,en,word,1
Ch 5_40_kk,Ch 5,oq,оқ,chg,kk,word,1
Ch 5_40_ru,Ch 5,oq,стрела,chg,ru,word,1
Ch 5_40_uz,Ch 5,oq,o'q,chg,uz,word,1
Ch 5_40_tr,Ch 5,oq,ok,chg,tr,word,1
Ch 5_41_en,Ch 5,oq,bullet,chg,en,word,1
Ch 5_41_ru,Ch 5,oq,пуля,chg,ru,word,1
Ch 5_41_tr,Ch 5,oq,kurşun,chg,tr,word,1
Ch 5_42_en,Ch 5,oq,axle,chg,en,word,1
Ch 5_42_ru,Ch 5,oq,ось,chg,ru,word,1
Ch 5_42_tr,Ch 5,oq,dingil,chg,tr,word,1
Ch 5_43_en,Ch 5,éşik,door,chg,en,word,1
Ch 5_43_kk,Ch 5,éşik,есік,chg,kk,word,1
Ch 5_43_ru,Ch 5,éşik,дверь,chg,ru,word,1
Ch 5_43_uz,Ch 5,éşik,eshik,chg,uz,word,1
Ch 5_43_tr,Ch 5,éşik,kapı,chg,tr,word,1
Ch 5_44_en,Ch 5,ammā,but,chg,en,word,1
Ch 5_44_kk,Ch 5,ammā,бірақ,chg,kk,word,1
Ch 5_44_ru,Ch 5,ammā,но,chg,ru,word,1
Ch 5_44_uz,Ch 5,ammā,ammo,chg,uz,word,1
Ch 5_44_tr,Ch 5,ammā,ama,chg,tr,word,1
Ch 5_46_en,Ch 5,uzun,long,chg,en,word,1
Ch 5_46_kk,Ch 5,uzun,ұзын,chg,kk,word,1
Ch 5_46_ru,Ch 5,uzun,длинный,chg,ru,word,1
Ch 5_46_uz,Ch 5,uzun,uzun,chg,uz,word,1
Ch 5_46_tr,Ch 5,uzun,uzun,chg,tr,word,1
Ch 5_47_en,Ch 5,tam,wall,chg,en,word,1
Ch 5_47_kk,Ch 5,tam,дуал,chg,kk,word,1
Ch 5_47_ru,Ch 5,tam,стена,chg,ru,word,1
Ch 5_47_uz,Ch 5,tam,devor,chg,uz,word,1
Ch 5_47_tr,Ch 5,tam,duvar,chg,tr,word,1
Ch 5_50_en,Ch 5,çöl,desert,chg,en,word,1
Ch 5_50_kk,Ch 5,çöl,шөл,chg,kk,word,1
Ch 5_50_ru,Ch 5,çöl,пустыня,chg,ru,word,1
Ch 5_50_uz,Ch 5,çöl,cho'l,chg,uz,word,1
Ch 5_50_tr,Ch 5,çöl,çöl,chg,tr,word,1
Ch 5_53_en,Ch 5,çıq-,to enter,chg,en,word,1
Ch 5_53_kk,Ch 5,çıq-,кіру,chg,kk,word,1
Ch 5_53_ru,Ch 5,çıq-,входить,chg,ru,word,1
Ch 5_53_uz,Ch 5,çıq-,kirmoq,chg,uz,word,1
Ch 5_53_tr,Ch 5,çıq-,girmek,chg,tr,word,1
Ch 5_54_en,Ch 5,çıq-,to climb,chg,en,word,1
Ch 5_54_kk,Ch 5,çıq-,шығу,chg,kk,word,1
Ch 5_54_ru,Ch 5,çıq-,взбираться,chg,ru,word,1
Ch 5_54_uz,Ch 5,çıq-,chiqmoq,chg,uz,word,1
Ch 5_54_tr,Ch 5,çıq-,çıkmak,chg,tr,word,1
Ch 5_55_en,Ch 5,kör-,to see,chg,en,word,1
Ch 5_55_kk,Ch 5,kör-,көру,chg,kk,word,1
Ch 5_55_ru,Ch 5,kör-,видеть,chg,ru,word,1
Ch 5_55_uz,Ch 5,kör-,ko'rmoq,chg,uz,word,1
Ch 5_55_tr,Ch 5,kör-,görmek,chg,tr,word,1
Ch 5_58_en,Ch 5,Ḫotan,Khotan,chg,en,word,1
Ch 5_58_kk,Ch 5,Ḫotan,Хотан,chg,kk,word,1
Ch 5_58_ru,Ch 5,Ḫotan,Хотан,chg,ru,word,1
Ch 5_58_uz,Ch 5,Ḫotan,Xo'tan,chg,uz,word,1
Ch 5_58_tr,Ch 5,Ḫotan,Hotan,chg,tr,word,1
Ch 5_59_en,Ch 5,häm,also,chg,en,word,1
Ch 5_59_kk,Ch 5,häm,әрі,chg,kk,word,1
Ch 5_59_ru,Ch 5,häm,также,chg,ru,word,1
Ch 5_59_uz,Ch 5,häm,ham,chg,uz,word,1
Ch 5_59_tr,Ch 5,häm,hem,chg,tr,word,1
Ch 5_61_en,Ch 5,daraḫt,tree,chg,en,word,1
Ch 5_61_kk,Ch 5,daraḫt,ағаш,chg,kk,word,1
Ch 5_61_ru,Ch 5,daraḫt,дерево,chg,ru,word,1
Ch 5_61_uz,Ch 5,daraḫt,daraxt,chg,uz,word,1
Ch 5_61_tr,Ch 5,daraḫt,ağaç,chg,tr,word,1
Ch 5_62_en,Ch 5,quduq,well,chg,en,word,1
Ch 5_62_kk,Ch 5,quduq,құдық,chg,kk,word,1
Ch 5_62_ru,Ch 5,quduq,колодец,chg,ru,word,1
Ch 5_62_uz,Ch 5,quduq,quduq,chg,uz,word,1
Ch 5_62_tr,Ch 5,quduq,kuyu,chg,tr,word,1
Ch 5_63_ru,Ch 5,quduq,скважина,chg,ru,word,1
Ch 5_64_en,Ch 5,yār,friend,chg,en,word,1
Ch 5_64_kk,Ch 5,yār,дос,chg,kk,word,1
Ch 5_64_ru,Ch 5,yār,друг,chg,ru,word,1
Ch 5_64_uz,Ch 5,yār,do'st,chg,uz,word,1
Ch 5_64_tr,Ch 5,yār,dost,chg,tr,word,1
Ch 5_65_en,Ch 5,tola,many,chg,en,word,1
Ch 5_65_kk,Ch 5,tola,көп,chg,kk,word,1
Ch 5_65_ru,Ch 5,tola,много,chg,ru,word,1
Ch 5_65_uz,Ch 5,tola,ko'p,chg,uz,word,1
Ch 5_65_tr,Ch 5,tola,çok,chg,tr,word,1
Ch 5_66_en,Ch 5,tola,very,chg,en,word,1
Ch 5_66_kk,Ch 5,tola,өте,chg,kk,word,1
Ch 5_66_ru,Ch 5,tola,очень,chg,ru,word,1
Ch 5_66_uz,Ch 5,tola,juda,chg,uz,word,1
Ch 5_66_tr,Ch 5,tola,pek,chg,tr,word,1
Ch 5_67_en,Ch 5,çuqur,deep,chg,en,word,1
Ch 5_67_kk,Ch 5,çuqur,терең,chg,kk,word,1
Ch 5_67_ru,Ch 5,çuqur,глубокий,chg,ru,word,1
Ch 5_67_uz,Ch 5,çuqur,chuqur,chg,uz,word,1
Ch 5_67_tr,Ch 5,çuqur,derin,chg,tr,word,1
Ch 5_68_en,Ch 5,yumulaq,round,chg,en,word,1
Ch 5_68_kk,Ch 5,yumulaq,домалақ,chg,kk,word,1
Ch 5_68_ru,Ch 5,yumulaq,круглый,chg,ru,word,1
Ch 5_68_uz,Ch 5,yumulaq,yumaloq,chg,uz,word,1
Ch 5_68_tr,Ch 5,yumulaq,yuvarlak,chg,tr,word,1
Ch 5_70_en,Ch 5,ögze,roof,chg,en,word,1
Ch 5_70_kk,Ch 5,ögze,шатыр,chg,kk,word,1
Ch 5_70_ru,Ch 5,ögze,крыша,chg,ru,word,1
Ch 5_70_uz,Ch 5,ögze,tom,chg,uz,word,1
Ch 5_70_tr,Ch 5,ögze,çatı,chg,tr,word,1
Ch 5_71_en,Ch 5,ögze,ceiling,chg,en,word,1
Ch 5_71_kk,Ch 5,ögze,төбе,chg,kk,word,1
Ch 5_71_ru,Ch 5,ögze,потолок,chg,ru,word,1
Ch 5_71_uz,Ch 5,ögze,ship,chg,uz,word,1
Ch 5_71_tr,Ch 5,ögze,tavan,chg,tr,word,1
Ch 5_72_en,Ch 5,neme,what,chg,en,word,1
Ch 5_72_kk,Ch 5,neme,не,chg,kk,word,1
Ch 5_72_ru,Ch 5,neme,что,chg,ru,word,1
Ch 5_72_uz,Ch 5,neme,nima,chg,uz,word,1
Ch 5_72_tr,Ch 5,neme,ne,chg,tr,word,1
Ch 5_75_en,Ch 5,qıl-,to do,chg,en,word,1
Ch 5_75_kk,Ch 5,qıl-,қылу,chg,kk,word,1
Ch 5_75_ru,Ch 5,qıl-,делать,chg,ru,word,1
Ch 5_75_uz,Ch 5,qıl-,qilmoq,chg,uz,word,1
Ch 5_75_tr,Ch 5,qıl-,yapmak,chg,tr,word,1
Ch 5_76_en,Ch 5,ḫᵛāhla-,to desire,chg,en,word,1
Ch 5_76_kk,Ch 5,ḫᵛāhla-,қалау,chg,kk,word,1
Ch 5_76_ru,Ch 5,ḫᵛāhla-,желать,chg,ru,word,1
Ch 5_76_uz,Ch 5,ḫᵛāhla-,xohlamoq,chg,uz,word,1
Ch 5_76_tr,Ch 5,ḫᵛāhla-,istemek,chg,tr,word,1
Ch 5_79_en,Ch 5,ḫaṭ,letter,chg,en,word,1
Ch 5_79_kk,Ch 5,ḫaṭ,хат,chg,kk,word,1
Ch 5_79_ru,Ch 5,ḫaṭ,письмо,chg,ru,word,1
Ch 5_79_uz,Ch 5,ḫaṭ,xat,chg,uz,word,1
Ch 5_79_tr,Ch 5,ḫaṭ,mektup,chg,tr,word,1
Ch 5_80_en,Ch 5,ḫaṭ,missive,chg,en,word,1
Ch 5_80_ru,Ch 5,ḫaṭ,послание,chg,ru,word,1
Ch 5_80_tr,Ch 5,ḫaṭ,yazı,chg,tr,word,1
Ch 5_81_en,Ch 5,yaz-,to write,chg,en,word,1
Ch 5_81_kk,Ch 5,yaz-,жазу,chg,kk,word,1
Ch 5_81_ru,Ch 5,yaz-,писать,chg,ru,word,1
Ch 5_81_uz,Ch 5,yaz-,yozmoq,chg,uz,word,1
Ch 5_81_tr,Ch 5,yaz-,yazmak,chg,tr,word,1
Ch 6_0_en,Ch 6,anıñ,his,chg,en,word,1
Ch 6_0_kk,Ch 6,anıñ,оның,chg,kk,word,1
Ch 6_0_ru,Ch 6,anıñ,его,chg,ru,word,1
Ch 6_0_uz,Ch 6,anıñ,uning,chg,uz,word,1
Ch 6_0_tr,Ch 6,anıñ,onun,chg,tr,word,1
Ch 6_1_en,Ch 6,anıñ,her,chg,en,word,1
Ch 6_1_ru,Ch 6,anıñ,её,chg,ru,word,1
Ch 6_2_en,Ch 6,anıñ,its,chg,en,word,1
Ch 6_6_en,Ch 6,meniñ,my,chg,en,word,1
Ch 6_6_kk,Ch 6,meniñ,менің,chg,kk,word,1
Ch 6_6_ru,Ch 6,meniñ,мой,chg,ru,word,1
Ch 6_6_uz,Ch 6,meniñ,mening,chg,uz,word,1
Ch 6_6_tr,Ch 6,meniñ,benim,chg,tr,word,1
Ch 6_8_en,Ch 6,bizniñ,our,chg,en,word,1
Ch 6_8_kk,Ch 6,bizniñ,біздің,chg,kk,word,1
Ch 6_8_ru,Ch 6,bizniñ,наш,chg,ru,word,1
Ch 6_8_uz,Ch 6,bizniñ,bizning,chg,uz,word,1
Ch 6_8_tr,Ch 6,bizniñ,bizim,chg,tr,word,1
Ch 6_9_en,Ch 6,sizniñ,your,chg,en,word,1
Ch 6_9_kk,Ch 6,sizniñ,сіздің,chg,kk,word,1
Ch 6_9_ru,Ch 6,sizniñ,ваш,chg,ru,word,1
Ch 6_9_uz,Ch 6,sizniñ,sizning,chg,uz,word,1
Ch 6_9_tr,Ch 6,sizniñ,sizin,chg,tr,word,1
Ch 6_11_en,Ch 6,seniñ,your,chg,en,word,1
Ch 6_11_kk,Ch 6,seniñ,сенің,chg,kk,word,1
Ch 6_11_ru,Ch 6,seniñ,твой,chg,ru,word,1
Ch 6_11_uz,Ch 6,seniñ,sening,chg,uz,word,1
Ch 6_11_tr,Ch 6,seniñ,senin,chg,tr,word,1
Ch 6_16_en,Ch 6,aṭlarıǧa,to her horses,chg,en,word,1
Ch 6_16_kk,Ch 6,aṭlarıǧa,оның аттарына,chg,kk,word,1
Ch 6_16_ru,Ch 6,aṭlarıǧa,её лошадям,chg,ru,word,1
Ch 6_16_uz,Ch 6,aṭlarıǧa,uning otlariga,chg,uz,word,1
Ch 6_16_tr,Ch 6,aṭlarıǧa,onun atlarına,chg,tr,word,1
Ch 6_17_en,Ch 6,aṭı,his horse,chg,en,word,1
Ch 6_17_kk,Ch 6,aṭı,оның аты,chg,kk,word,1
Ch 6_17_ru,Ch 6,aṭı,его лошадь,chg,ru,word,1
Ch 6_17_uz,Ch 6,aṭı,uning oti,chg,uz,word,1
Ch 6_17_tr,Ch 6,aṭı,onun atı,chg,tr,word,1
Ch 6_18_en,Ch 6,Bir ādam Kāşgarnıñ säfı̇̄lleride turadur,Someone is standing on the walls of Kashgar.,chg,en,sentence,5
Ch 6_18_kk,Ch 6,Bir ādam Kāşgarnıñ säfı̇̄lleride turadur,Бір адам Қашқардың дуалдарында тұр,chg,kk,sentence,5
Ch 6_18_ru,Ch 6,Bir ādam Kāşgarnıñ säfı̇̄lleride turadur,Один человек стоит на стенах Кашгара,chg,ru,sentence,5
Ch 6_18_uz,Ch 6,Bir ādam Kāşgarnıñ säfı̇̄lleride turadur,Bir odam Qashqarning devorlarida turibdi,chg,uz,sentence,5
Ch 6_18_tr,Ch 6,Bir ādam Kāşgarnıñ säfı̇̄lleride turadur,Bir adam Kaşgar'ın surlarında duruyor,chg,tr,sentence,5
Ch 6_19_en,Ch 6,Meniñ atam yoq,I have no father.,chg,en,phrase,3
Ch 6_19_kk,Ch 6,Meniñ atam yoq,Менің әкем жоқ,chg,kk,phrase,3
Ch 6_19_ru,Ch 6,Meniñ atam yoq,У меня нет отца,chg,ru,phrase,3
Ch 6_19_uz,Ch 6,Meniñ atam yoq,Mening otam yo'q,chg,uz,phrase,3
Ch 6_19_tr,Ch 6,Meniñ atam yoq,Benim babam yok,chg,tr,phrase,3
Ch 6_21_en,Ch 6,Bāqı̇̄ āḫūnd çoñ dädäñizni uradur,Baqi Akhund hits your grandfather.,chg,en,sentence,5
Ch 6_21_kk,Ch 6,Bāqı̇̄ āḫūnd çoñ dädäñizni uradur,Бақи Ахун үлкен атаңызды ұрып жатыр,chg,kk,sentence,5
Ch 6_21_ru,Ch 6,Bāqı̇̄ āḫūnd çoñ dädäñizni uradur,Баки Ахунд бьет твоего дедушку,chg,ru,sentence,5
Ch 6_21_uz,Ch 6,Bāqı̇̄ āḫūnd çoñ dädäñizni uradur,Boqi Oxund bobongizni uryapti,chg,uz,sentence,5
Ch 6_21_tr,Ch 6,Bāqı̇̄ āḫūnd çoñ dädäñizni uradur,Baki Ahund büyükbabanıza vuruyor,chg,tr,sentence,5
Ch 6_22_en,Ch 6,Aṭlarımızǧa ot beremiz,We give fodder to our horses.,chg,en,phrase,3
Ch 6_22_kk,Ch 6,Aṭlarımızǧa ot beremiz,Аттарымызға шөп береміз,chg,kk,phrase,3
Ch 6_22_ru,Ch 6,Aṭlarımızǧa ot beremiz,Мы даем корм нашим лошадям,chg,ru,phrase,3
Ch 6_22_uz,Ch 6,Aṭlarımızǧa ot beremiz,Otlarimizga o't beramiz,chg,uz,phrase,3
Ch 6_22_tr,Ch 6,Aṭlarımızǧa ot beremiz,Atlarımıza ot veriyoruz,chg,tr,phrase,3
Ch 6_24_en,Ch 6,Kölüñlerde suw yaḫşı mu,Is the water in your pond good?,chg,en,phrase,4
Ch 6_24_kk,Ch 6,Kölüñlerde suw yaḫşı mu,Көлдеріңізде су жақсы ма?,chg,kk,phrase,4
Ch 6_24_ru,Ch 6,Kölüñlerde suw yaḫşı mu,Хорошая ли вода в ваших прудах?,chg,ru,phrase,4
Ch 6_24_uz,Ch 6,Kölüñlerde suw yaḫşı mu,Ko'llaringizda suv yaxshimi?,chg,uz,phrase,4
Ch 6_24_tr,Ch 6,Kölüñlerde suw yaḫşı mu,Göllerinizde su iyi mi?,chg,tr,phrase,4
Ch 6_25_en,Ch 6,Tamımızǧa çıqamız,We will climb our wall.,chg,en,phrase,2
Ch 6_25_kk,Ch 6,Tamımızǧa çıqamız,Дуалымызға шығамыз,chg,kk,phrase,2
Ch 6_25_ru,Ch 6,Tamımızǧa çıqamız,Мы взберемся на нашу стену,chg,ru,phrase,2
Ch 6_25_uz,Ch 6,Tamımızǧa çıqamız,Devorimizga chiqamiz,chg,uz,phrase,2
Ch 6_25_tr,Ch 6,Tamımızǧa çıqamız,Duvarımıza çıkacağız,chg,tr,phrase,2
Ch 6_26_en,Ch 6,balam,my child,chg,en,word,1
Ch 6_26_kk,Ch 6,balam,балам,chg,kk,word,1
Ch 6_26_ru,Ch 6,balam,мое дитя,chg,ru,word,1
Ch 6_26_uz,Ch 6,balam,bolam,chg,uz,word,1
Ch 6_26_tr,Ch 6,balam,yavrum,chg,tr,word,1
Ch 6_27_en,Ch 6,aṭım,my horse,chg,en,word,1
Ch 6_27_kk,Ch 6,aṭım,атым,chg,kk,word,1
Ch 6_27_ru,Ch 6,aṭım,моя лошадь,chg,ru,word,1
Ch 6_27_uz,Ch 6,aṭım,otim,chg,uz,word,1
Ch 6_27_tr,Ch 6,aṭım,atım,chg,tr,word,1
Ch 6_28_en,Ch 6,āḫūndum,my akhund,chg,en,word,1
Ch 6_28_kk,Ch 6,āḫūndum,ахуным,chg,kk,word,1
Ch 6_28_ru,Ch 6,āḫūndum,мой ахунд,chg,ru,word,1
Ch 6_28_uz,Ch 6,āḫūndum,oxundim,chg,uz,word,1
Ch 6_28_tr,Ch 6,āḫūndum,ahundum,chg,tr,word,1
Ch 6_30_en,Ch 6,pādişāhım,my ruler,chg,en,word,1
Ch 6_30_kk,Ch 6,pādişāhım,патшам,chg,kk,word,1
Ch 6_30_ru,Ch 6,pādişāhım,мой падишах,chg,ru,word,1
Ch 6_30_uz,Ch 6,pādişāhım,podshohim,chg,uz,word,1
Ch 6_30_tr,Ch 6,pādişāhım,padişahım,chg,tr,word,1
Ch 6_31_en,Ch 6,balañız,your child,chg,en,word,1
Ch 6_31_kk,Ch 6,balañız,балаңыз,chg,kk,word,1
Ch 6_31_ru,Ch 6,balañız,ваш ребенок,chg,ru,word,1
Ch 6_31_uz,Ch 6,balañız,bolangiz,chg,uz,word,1
Ch 6_31_tr,Ch 6,balañız,çocuğunuz,chg,tr,word,1
Ch 6_32_en,Ch 6,sözüñ,your word,chg,en,word,1
Ch 6_32_kk,Ch 6,sözüñ,сөзің,chg,kk,word,1
Ch 6_32_ru,Ch 6,sözüñ,твое слово,chg,ru,word,1
Ch 6_32_uz,Ch 6,sözüñ,so'zing,chg,uz,word,1
Ch 6_32_tr,Ch 6,sözüñ,sözün,chg,tr,word,1
Ch 6_33_en,Ch 6,közlerim,my eyes,chg,en,word,1
Ch 6_33_kk,Ch 6,közlerim,көздерім,chg,kk,word,1
Ch 6_33_ru,Ch 6,közlerim,мои глаза,chg,ru,word,1
Ch 6_33_uz,Ch 6,közlerim,ko'zlarim,chg,uz,word,1
Ch 6_33_tr,Ch 6,közlerim,gözlerim,chg,tr,word,1
Ch 6_34_en,Ch 6,āḫūnduñlar,your akhund,chg,en,word,1
Ch 6_34_kk,Ch 6,āḫūnduñlar,ахундарыңыз,chg,kk,word,1
Ch 6_34_ru,Ch 6,āḫūnduñlar,ваш ахунд,chg,ru,word,1
Ch 6_34_uz,Ch 6,āḫūnduñlar,oxundlaringiz,chg,uz,word,1
Ch 6_34_tr,Ch 6,āḫūnduñlar,ahundunuz,chg,tr,word,1
Ch 6_35_en,Ch 6,müşüküñ,your cat,chg,en,word,1
Ch 6_35_kk,Ch 6,müşüküñ,мысығың,chg,kk,word,1
Ch 6_35_ru,Ch 6,müşüküñ,твоя кошка,chg,ru,word,1
Ch 6_35_uz,Ch 6,müşüküñ,mushuging,chg,uz,word,1
Ch 6_35_tr,Ch 6,müşüküñ,kedin,chg,tr,word,1
Ch 6_36_en,Ch 6,başıñız,your head,chg,en,word,1
Ch 6_36_kk,Ch 6,başıñız,басыңыз,chg,kk,word,1
Ch 6_36_ru,Ch 6,başıñız,ваша голова,chg,ru,word,1
Ch 6_36_uz,Ch 6,başıñız,boshingiz,chg,uz,word,1
Ch 6_36_tr,Ch 6,başıñız,başınız,chg,tr,word,1
Ch 6_38_en,Ch 6,bérdim,I gave,chg,en,word,1
Ch 6_38_kk,Ch 6,bérdim,бердім,chg,kk,word,1
Ch 6_38_ru,Ch 6,bérdim,я дал,chg,ru,word,1
Ch 6_38_uz,Ch 6,bérdim,bérdim,chg,uz,word,1
Ch 6_38_tr,Ch 6,bérdim,vérdim,chg,tr,word,1
Ch 6_48_en,Ch 6,turduq,we stood,chg,en,word,1
Ch 6_48_kk,Ch 6,turduq,тұрдық,chg,kk,word,1
Ch 6_48_ru,Ch 6,turduq,мы стояли,chg,ru,word,1
Ch 6_48_uz,Ch 6,turduq,turdik,chg,uz,word,1
Ch 6_48_tr,Ch 6,turduq,durduk,chg,tr,word,1
Ch 6_49_en,Ch 6,turdıñız,you stood,chg,en,word,1
Ch 6_49_kk,Ch 6,turdıñız,тұрдыңыз,chg,kk,word,1
Ch 6_49_ru,Ch 6,turdıñız,вы стояли,chg,ru,word,1
Ch 6_49_uz,Ch 6,turdıñız,turdingiz,chg,uz,word,1
Ch 6_49_tr,Ch 6,turdıñız,durdunuz,chg,tr,word,1
Ch 6_51_en,Ch 6,turduñ,you stood,chg,en,word,1
Ch 6_51_kk,Ch 6,turduñ,тұрдың,chg,kk,word,1
Ch 6_51_ru,Ch 6,turduñ,ты стоял,chg,ru,word,1
Ch 6_51_uz,Ch 6,turduñ,turding,chg,uz,word,1
Ch 6_51_tr,Ch 6,turduñ,durdun,chg,tr,word,1
Ch 6_56_en,Ch 6,kördüm,I saw,chg,en,word,1
Ch 6_56_kk,Ch 6,kördüm,көрдім,chg,kk,word,1
Ch 6_56_ru,Ch 6,kördüm,я видел,chg,ru,word,1
Ch 6_56_uz,Ch 6,kördüm,ko'rdim,chg,uz,word,1
Ch 6_56_tr,Ch 6,kördüm,gördüm,chg,tr,word,1
Ch 6_57_en,Ch 6,körduq,we saw,chg,en,word,1
Ch 6_57_kk,Ch 6,körduq,көрдік,chg,kk,word,1
Ch 6_57_ru,Ch 6,körduq,мы видели,chg,ru,word,1
Ch 6_57_uz,Ch 6,körduq,ko'rdik,chg,uz,word,1
Ch 6_57_tr,Ch 6,körduq,gördük,chg,tr,word,1
Ch 6_58_en,Ch 6,kördiñiz,you saw,chg,en,word,1
Ch 6_58_kk,Ch 6,kördiñiz,көрдіңіз,chg,kk,word,1
Ch 6_58_ru,Ch 6,kördiñiz,вы видели,chg,ru,word,1
Ch 6_58_uz,Ch 6,kördiñiz,ko'rdingiz,chg,uz,word,1
Ch 6_58_tr,Ch 6,kördiñiz,gördünüz,chg,tr,word,1
Ch 6_60_en,Ch 6,kördüñ,you saw,chg,en,word,1
Ch 6_60_kk,Ch 6,kördüñ,көрдің,chg,kk,word,1
Ch 6_60_ru,Ch 6,kördüñ,ты видел,chg,ru,word,1
Ch 6_60_uz,Ch 6,kördüñ,ko'rding,chg,uz,word,1
Ch 6_60_tr,Ch 6,kördüñ,gördün,chg,tr,word,1
Ch 6_61_en,Ch 6,kördi,he saw,chg,en,word,1
Ch 6_61_kk,Ch 6,kördi,көрді,chg,kk,word,1
Ch 6_61_ru,Ch 6,kördi,он видел,chg,ru,word,1
Ch 6_61_uz,Ch 6,kördi,ko'rdi,chg,uz,word,1
Ch 6_61_tr,Ch 6,kördi,gördü,chg,tr,word,1
Ch 6_62_en,Ch 6,kördi,she saw,chg,en,word,1
Ch 6_62_ru,Ch 6,kördi,она видела,chg,ru,word,1
Ch 6_63_en,Ch 6,kördi,it saw,chg,en,word,1
Ch 6_63_ru,Ch 6,kördi,оно видело,chg,ru,word,1
Ch 6_64_en,Ch 6,kördi,they saw,chg,en,word,1
Ch 6_64_ru,Ch 6,kördi,они видели,chg,ru,word,1
Ch 6_64_tr,Ch 6,kördi,gördüler,chg,tr,word,1
Ch 6_68_en,Ch 6,çıqtıñlar,you went out,chg,en,word,1
Ch 6_68_kk,Ch 6,çıqtıñlar,шықтыңдар,chg,kk,word,1
Ch 6_68_ru,Ch 6,çıqtıñlar,вы вышли,chg,ru,word,1
Ch 6_68_uz,Ch 6,çıqtıñlar,chiqdinglar,chg,uz,word,1
Ch 6_68_tr,Ch 6,çıqtıñlar,çıktınız,chg,tr,word,1
Ch 6_70_en,Ch 6,çıqtı,he went out,chg,en,word,1
Ch 6_70_kk,Ch 6,çıqtı,шықты,chg,kk,word,1
Ch 6_70_ru,Ch 6,çıqtı,он вышел,chg,ru,word,1
Ch 6_70_uz,Ch 6,çıqtı,chiqdi,chg,uz,word,1
Ch 6_70_tr,Ch 6,çıqtı,çıktı,chg,tr,word,1
Ch 6_71_en,Ch 6,çıqtı,she went out,chg,en,word,1
Ch 6_71_ru,Ch 6,çıqtı,она вышла,chg,ru,word,1
Ch 6_72_en,Ch 6,çıqtı,it went out,chg,en,word,1
Ch 6_72_ru,Ch 6,çıqtı,оно вышло,chg,ru,word,1
Ch 6_73_en,Ch 6,çıqtı,they went out,chg,en,word,1
Ch 6_73_ru,Ch 6,çıqtı,они вышли,chg,ru,word,1
Ch 6_73_tr,Ch 6,çıqtı,çıktılar,chg,tr,word,1
Ch 6_74_en,Ch 6,işlettiñ,you used,chg,en,word,1
Ch 6_74_kk,Ch 6,işlettiñ,қолдандың,chg,kk,word,1
Ch 6_74_ru,Ch 6,işlettiñ,ты использовал,chg,ru,word,1
Ch 6_74_uz,Ch 6,işlettiñ,ishlatding,chg,uz,word,1
Ch 6_74_tr,Ch 6,işlettiñ,kullandın,chg,tr,word,1
Ch 6_75_en,Ch 6,körmedim,I did not see.,chg,en,word,1
Ch 6_75_kk,Ch 6,körmedim,көрмедім,chg,kk,word,1
Ch 6_75_ru,Ch 6,körmedim,я не видел,chg,ru,word,1
Ch 6_75_uz,Ch 6,körmedim,ko'rmadim,chg,uz,word,1
Ch 6_75_tr,Ch 6,körmedim,görmedim,chg,tr,word,1
Ch 6_77_en,Ch 6,demeduq,We did not say.,chg,en,word,1
Ch 6_77_kk,Ch 6,demeduq,демедік,chg,kk,word,1
Ch 6_77_ru,Ch 6,demeduq,мы не сказали,chg,ru,word,1
Ch 6_77_uz,Ch 6,demeduq,demadik,chg,uz,word,1
Ch 6_77_tr,Ch 6,demeduq,demedik,chg,tr,word,1
Ch 6_78_en,Ch 6,demediñiz,You did not say.,chg,en,word,1
Ch 6_78_kk,Ch 6,demediñiz,демедіңіз,chg,kk,word,1
Ch 6_78_ru,Ch 6,demediñiz,вы не сказали,chg,ru,word,1
Ch 6_78_uz,Ch 6,demediñiz,demadingiz,chg,uz,word,1
Ch 6_78_tr,Ch 6,demediñiz,demediniz,chg,tr,word,1
Ch 6_79_en,Ch 6,demediñler,You did not say.,chg,en,word,1
